,no_training,,MNIST,,no_training_pruned@0.2000,,no_training_pruned@0.5578,,no_training_pruned@0.8960,,no_training_pruned@0.9933,,pruned@0.2000,,pruned@0.5578,,pruned@0.8960,,pruned@0.9933,
,loss,acc,loss,acc,loss,acc,loss,acc,loss,acc,loss,acc,loss,acc,loss,acc,loss,acc,loss,acc
0,2.3047437507629396,0.1145000010728836,0.22194852146804334,0.9344000220298767,2.068757146453857,0.7861999869346619,1.4874804233551024,0.9122999906539917,2.1174914585113527,0.7279000282287598,2.3023608070373536,0.1776999980211258,0.22135524607300758,0.9351000189781189,0.22207000441253186,0.9354000091552734,0.22202967706918716,0.9351999759674072,0.22156293876767158,0.9350000023841858
1,2.3019914405822752,0.13189999759197235,0.21941213712692262,0.9352999925613403,2.096204514312744,0.7318999767303467,1.4262985361099243,0.8996999859809875,2.120977571105957,0.7454000115394592,2.302473617553711,0.14229999482631683,0.21928391646295786,0.9355999827384949,0.21901353136003018,0.935699999332428,0.21894777898192405,0.9363999962806702,0.21853144077509642,0.9358999729156494
2,2.30324892616272,0.1151999980211258,0.21364535371810198,0.935699999332428,2.1248387115478518,0.7609000205993652,1.46246699924469,0.9211000204086304,2.0989891189575194,0.7580000162124634,2.302454179382324,0.20839999616146088,0.2141440490067005,0.9355999827384949,0.21368424160629512,0.9363999962806702,0.2138209521114826,0.9358999729156494,0.21376361586898565,0.9362000226974487
average,2.3033280391693114,0.12053333222866058,0.21833533743768932,0.9351333379745483,2.0966001241048176,0.7596666614214579,1.458748652903239,0.9110333323478699,2.112486049524943,0.7437666853268942,2.3024295346577963,0.1761333296696345,0.21826107051422197,0.9354333281517029,0.2182559257929524,0.9358333349227905,0.21826613605419795,0.9358333150545756,0.2179526651372512,0.935699999332428
